term1,term2,relation
suportar,alojamento,hypo
climatização,alojamento,hypo
climatização,acomodação,hyper
climatização,hotel,hyper
climatização,suíte,hyper
modesto,quarto,hypo
baratear,acomodação,hyper
quinar,refeição,hypo
quinar,hostal,hyper
quinar,pousada,hyper
quinar,babá,hyper
quinar,suíte,hyper
madame,pousada,hyper
madame,motel,hyper
madame,babá,hyper
madame,,hyper
madame,porteiro,hyper
pequenino,hostal,hyper
catedral,hostal,hyper
catedral,pousada,hyper
catedral,hotel,hyper
catedral,monumento,hyper
catedral,museu,hyper
catedral,igreja,hyper
catedral,universidade,hyper
clau,hostal,hyper
clau,babá,hyper
clau,,hyper
banca,pensão,hyper
libânia,pousada,hyper
libânia,família,hypo
libânia,família,hyper
mago,babá,hyper
mago,porteiro,hyper
arredor,hostal,hyper
jornada,refeição,hypo
perímetro,monumento,hyper
perímetro,parque,hyper
perímetro,aeroporto,hyper
perímetro,estádio,hyper
roteiro,teatro,hyper
cesta,refeição,hypo
capital,pensão,hyper
chat,endereço,hypo
chat,service,hypo
chat,hotel,hyper
chat,suíte,hyper
papar,refeição,hypo
papar,hostal,hyper
papar,albergue,hyper
papar,babá,hyper
ché,hostal,hyper
creme,refeição,hypo
homem,porteiro,hyper
homem,casal,hypo
homem,casal,hyper
pavilhão,albergue,hyper
pavilhão,hotel,hyper
pavilhão,museu,hyper
pavilhão,parque,hyper
pavilhão,teatro,hyper
pavilhão,aeroporto,hyper
pavilhão,estádio,hyper
pavilhão,praia,hyper
escadaria,hostal,hyper
escadaria,albergue,hyper
escadaria,pousada,hyper
escadaria,apartamento,hyper
escadaria,hotel,hyper
escadaria,monumento,hyper
escadaria,igreja,hyper
escadaria,jardins,hyper
escadaria,parque,hyper
escadaria,praia,hyper
escadaria,porteiro,hyper
escadaria,suíte,hyper
0o,quarto,hypo
máximo,quarto,hypo
usuário,endereço,hypo
usuário,suíte,hyper
riz,hostal,hyper
riz,babá,hyper
riz,,hyper
vila,pousada,hyper
vila,igreja,hyper
vila,parque,hyper
vila,praia,hyper
preguiçar,refeição,hypo
preguiçar,hostal,hyper
preguiçar,albergue,hyper
preguiçar,pousada,hyper
gostosinho,apartamento,hyper
gostosinho,motel,hyper
gostosinho,babá,hyper
gostosinho,porteiro,hyper
escritório,endereço,hypo
escritório,quarto,hypo
escritório,albergue,hyper
escritório,pousada,hyper
escritório,apartamento,hyper
escritório,hotel,hyper
escritório,motel,hyper
escritório,porteiro,hyper
escritório,suíte,hyper
garoto,apartamento,hyper
garoto,babá,hyper
garoto,porteiro,hyper
perfil,endereço,hypo
presteza,facilidade,hypo
requisito,duplo,hyper
configuração,facilidade,hypo
configuração,acomodação,hyper
configuração,suíte,hyper
imediato,duplo,hyper
noma,,hyper
caução,pensão,hyper
grupar,acomodação,hyper
entretenimento,teatro,hyper
irma,motel,hyper
irma,babá,hyper
compensação,alojamento,hypo
compensação,pensão,hyper
fatura,endereço,hypo
fatura,pensão,hyper
recibo,endereço,hypo
recibo,pensão,hyper
recibo,porteiro,hyper
mel,refeição,hypo
romã,refeição,hypo
canto,hostal,hyper
canto,teatro,hyper
hora,refeição,hypo
marketing,service,hypo
remodelação,pousada,hyper
remodelação,acomodação,hyper
clientela,refeição,hypo
clientela,pensão,hyper
constrangimento,acomodação,hyper
shop,service,hypo
shop,hotel,hyper
shop,motel,hyper
chance,facilidade,hypo
casarão,hostal,hyper
casarão,albergue,hyper
casarão,pousada,hyper
casarão,apartamento,hyper
casarão,hotel,hyper
casarão,motel,hyper
casarão,porteiro,hyper
acabamento,acomodação,hyper
onde,hotel,hyper
hous,hostal,hyper
hous,albergue,hyper
hous,pousada,hyper
hous,hotel,hyper
hous,motel,hyper
hous,praia,hyper
hous,babá,hyper
hous,porteiro,hyper
atrativos,jardins,hyper
atrativos,parque,hyper
sopa,refeição,hypo
sopa,pousada,hyper
topar,porteiro,hyper
recebimento,recepção,hyper
depósito,endereço,hypo
depósito,albergue,hyper
depósito,pensão,hyper
depósito,recepção,hyper
saldar,pensão,hyper
trancar,apartamento,hyper
trancar,motel,hyper
trancar,porteiro,hyper
mobilidade,alojamento,hypo
mobilidade,facilidade,hypo
mobilidade,acomodação,hyper
pizzaria,refeição,hypo
pizzaria,albergue,hyper
pizzaria,pousada,hyper
pizzaria,apartamento,hyper
pizzaria,hotel,hyper
pizzaria,motel,hyper
pizzaria,praia,hyper
pizzaria,babá,hyper
pizzaria,porteiro,hyper
pizzaria,suíte,hyper
pizzaria,lavanderia,hypo
pizzaria,lavanderia,hyper
cansaço,acomodação,hyper
franquiar,endereço,hypo
franquiar,service,hypo
franquiar,recepção,hyper
transtornar,refeição,hypo
bônus,duplo,hyper
locador,endereço,hypo
locador,pensão,hyper
maria,hostal,hyper
maria,igreja,hyper
maria,teatro,hyper
cobertura,acomodação,hyper
cobertura,recepção,hyper
trabalho,alojamento,hypo
volume,quarto,hypo
congresso,museu,hyper
transtorno,acomodação,hyper
soer,service,hypo
talar,hostal,hyper
artista,monumento,hyper
artista,museu,hyper
artista,teatro,hyper
ofá,hostal,hyper
bombeiro,babá,hyper
bombeiro,porteiro,hyper
sirene,endereço,hypo
excursão,refeição,hypo
excursão,hotel,hyper
excursão,praia,hyper
hopi,jardins,hyper
hopi,parque,hyper
filmar,motel,hyper
vistoriar,alojamento,hypo
vistoriar,porteiro,hyper
h&m,lavanderia,hypo
h&m,lavanderia,hyper
carnaval,teatro,hyper
carnaval,praia,hyper
frescura,facilidade,hypo
frescura,jardins,hyper
despeitar,facilidade,hypo
despeitar,quarto,hypo
despeitar,hostal,hyper
despeitar,albergue,hyper
despeitar,acomodação,hyper
cena,motel,hyper
cena,teatro,hyper
utilização,recepção,hyper
centro,hostal,hyper
centro,albergue,hyper
centro,pousada,hyper
centro,hotel,hyper
centro,monumento,hyper
centro,museu,hyper
centro,parque,hyper
centro,teatro,hyper
centro,aeroporto,hyper
centro,estádio,hyper
coragem,facilidade,hypo
download,endereço,hypo
aspirador,porteiro,hyper
flamingo,hotel,hyper
flamingo,motel,hyper
flamingo,parque,hyper
câmeras,motel,hyper
picar,refeição,hypo
picar,porteiro,hyper
trânsito,aeroporto,hyper
furtar,motel,hyper
furtar,porteiro,hyper
lao,,hyper
insonorização,alojamento,hypo
insonorização,acomodação,hyper
insonorização,jardins,hyper
insonorização,recepção,hyper
metropolitano,museu,hyper
metropolitano,parque,hyper
metropolitano,aeroporto,hyper
destino,endereço,hypo
destino,aeroporto,hyper
rua,endereço,hypo
rua,albergue,hyper
rua,pousada,hyper
rua,apartamento,hyper
rua,hotel,hyper
rua,motel,hyper
rua,igreja,hyper
rua,jardins,hyper
rua,parque,hyper
rua,teatro,hyper
rua,estádio,hyper
rua,praia,hyper
rua,porteiro,hyper
elysees,service,hypo
elysees,hostal,hyper
elysees,albergue,hyper
elysees,pousada,hyper
elysees,apartamento,hyper
elysees,hotel,hyper
elysees,motel,hyper
elysees,monumento,hyper
elysees,museu,hyper
elysees,jardins,hyper
elysees,arena,hyper
elysees,parque,hyper
elysees,teatro,hyper
elysees,aeroporto,hyper
elysees,praia,hyper
elysees,porteiro,hyper
elysees,suíte,hyper
panar,refeição,hypo
panar,hostal,hyper
romantismo,teatro,hyper
cemitério,hostal,hyper
cemitério,albergue,hyper
cemitério,pousada,hyper
cemitério,apartamento,hyper
cemitério,hotel,hyper
cemitério,motel,hyper
cemitério,monumento,hyper
cemitério,museu,hyper
cemitério,igreja,hyper
cemitério,jardins,hyper
cemitério,parque,hyper
cemitério,teatro,hyper
cemitério,aeroporto,hyper
cemitério,estádio,hyper
cemitério,praia,hyper
mosco,hostal,hyper
passageiro,motel,hyper
passageiro,porteiro,hyper
passageiro,casal,hypo
passageiro,casal,hyper
élysées,monumento,hyper
élysées,museu,hyper
élysées,jardins,hyper
élysées,parque,hyper
élysées,teatro,hyper
élysées,praia,hyper
triplo,duplo,hyper
compacto,duplo,hyper
aviso,endereço,hypo
hardware,endereço,hypo
esposo,babá,hyper
esposo,porteiro,hyper
esposo,casal,hypo
esposo,casal,hyper
delegacia,apartamento,hyper
delegacia,motel,hyper
albergar,alojamento,hypo
albergar,albergue,hyper
albergar,pousada,hyper
albergar,acomodação,hyper
albergar,museu,hyper
albergar,jardins,hyper
albergar,parque,hyper
raiar,motel,hyper
mangar,babá,hyper
mangar,porteiro,hyper
governanta,refeição,hypo
governanta,albergue,hyper
governanta,pousada,hyper
governanta,pensão,hyper
governanta,apartamento,hyper
governanta,babá,hyper
governanta,porteiro,hyper
governanta,casal,hypo
governanta,família,hypo
governanta,casal,hyper
governanta,família,hyper
metre,service,hypo
metre,,hyper
molo,hostal,hyper
periferia,apartamento,hyper
periferia,jardins,hyper
periferia,praia,hyper
punto,hostal,hyper
sevres,hostal,hyper
sevres,museu,hyper
sevres,jardins,hyper
grã,hostal,hyper
pi,,hyper
lounge,service,hypo
lounge,pousada,hyper
lounge,acomodação,hyper
lounge,hotel,hyper
lounge,motel,hyper
lounge,suíte,hyper
confeitar,refeição,hypo
confeitar,lavanderia,hypo
confeitar,lavanderia,hyper
ojés,hostal,hyper
ojés,igreja,hyper
ojés,babá,hyper
parâmetro,endereço,hypo
merce,teatro,hyper
limitação,facilidade,hypo
habilidade,facilidade,hypo
manuel,hostal,hyper
berce,hostal,hyper
berce,albergue,hyper
berce,pousada,hyper
berce,babá,hyper
cobertor,albergue,hyper
cobertor,apartamento,hyper
cobertor,hotel,hyper
cobertor,motel,hyper
cliché,hostal,hyper
novilhote,refeição,hypo
novilhote,hostal,hyper
novilhote,albergue,hyper
novilhote,motel,hyper
novilhote,porteiro,hyper
vedação,acomodação,hyper
repostar,alojamento,hypo
repostar,endereço,hypo
repostar,refeição,hypo
cabideiro,albergue,hyper
cabideiro,pousada,hyper
cabideiro,apartamento,hyper
cabideiro,hotel,hyper
cabideiro,motel,hyper
cabideiro,porteiro,hyper
cabideiro,lavanderia,hypo
cabideiro,lavanderia,hyper
cabina,porteiro,hyper
cabina,lavanderia,hypo
cabina,lavanderia,hyper
pensão,alojamento,hypo
pensão,refeição,hypo
pensão,albergue,hyper
pensão,pousada,hyper
pensão,pensão,hyper
pensão,apartamento,hyper
pensão,hotel,hyper
pensão,suíte,hyper
trabalhador,alojamento,hypo
trabalhador,pensão,hyper
trabalhador,porteiro,hyper
restauração,acomodação,hyper
restauração,monumento,hyper
restauração,igreja,hyper
espaço,albergue,hyper
combinação,facilidade,hypo
combinação,acomodação,hyper
conforto,alojamento,hypo
conforto,albergue,hyper
conforto,acomodação,hyper
godo,hostal,hyper
taxímetro,endereço,hypo
taxímetro,porteiro,hyper
brincadeira,refeição,hypo
brincadeira,babá,hyper
excelsitude,hostal,hyper
excelsitude,albergue,hyper
excelsitude,pousada,hyper
excelsitude,acomodação,hyper
excelsitude,monumento,hyper
excelsitude,igreja,hyper
ventilador,albergue,hyper
ventilador,apartamento,hyper
aproveitamento,parque,hyper
cubículo,quarto,hypo
cubículo,hostal,hyper
cubículo,albergue,hyper
cubículo,apartamento,hyper
cubículo,hotel,hyper
cubículo,motel,hyper
cubículo,porteiro,hyper
cubículo,lavanderia,hypo
cubículo,lavanderia,hyper
crítico,teatro,hyper
chi,,hyper
formato,endereço,hypo
formato,duplo,hyper
fome,pensão,hyper
vizinho,hostal,hyper
vizinho,albergue,hyper
vizinho,apartamento,hyper
vizinho,hotel,hyper
vizinho,igreja,hyper
vizinho,parque,hyper
vizinho,aeroporto,hyper
vizinho,porteiro,hyper
motel,quarto,hypo
motel,albergue,hyper
motel,pousada,hyper
motel,apartamento,hyper
motel,hotel,hyper
motel,motel,hyper
motel,aeroporto,hyper
motel,praia,hyper
motel,babá,hyper
motel,porteiro,hyper
motel,suíte,hyper
reembolsar,alojamento,hypo
reembolsar,pensão,hyper
deslocação,alojamento,hypo
deslocação,refeição,hypo
deslocação,acomodação,hyper
deslocação,recepção,hyper
abertura,recepção,hyper
lotação,albergue,hyper
lotação,acomodação,hyper
lotação,hotel,hyper
lotação,parque,hyper
lotação,teatro,hyper
lotação,estádio,hyper
lotação,recepção,hyper
sé,hostal,hyper
sé,pousada,hyper
sé,monumento,hyper
sé,igreja,hyper
sé,universidade,hyper
janelão,hostal,hyper
janelão,monumento,hyper
janelão,jardins,hyper
janelão,porteiro,hyper
automóvel,hotel,hyper
automóvel,parque,hyper
automóvel,estádio,hyper
sexto,quarto,hypo
sexto,duplo,hyper
r$,pensão,hyper
consulto,endereço,hypo
pastar,albergue,hyper
pastar,jardins,hyper
linguiça,refeição,hypo
atitude,acomodação,hyper
descasar,facilidade,hypo
descasar,refeição,hypo
descasar,acomodação,hyper
lavatório,quarto,hypo
lavatório,refeição,hypo
lavatório,hostal,hyper
lavatório,albergue,hyper
lavatório,pousada,hyper
lavatório,apartamento,hyper
lavatório,hotel,hyper
lavatório,motel,hyper
lavatório,porteiro,hyper
lavatório,suíte,hyper
sanitário,alojamento,hypo
sanitário,albergue,hyper
pelar,refeição,hypo
contactar,endereço,hypo
mendigo,hostal,hyper
mendigo,albergue,hyper
mendigo,pensão,hyper
mendigo,apartamento,hyper
mendigo,motel,hyper
mendigo,babá,hyper
mendigo,porteiro,hyper
gamar,refeição,hypo
gamar,hostal,hyper
gamar,porteiro,hyper
panteão,hostal,hyper
panteão,albergue,hyper
panteão,hotel,hyper
panteão,monumento,hyper
panteão,museu,hyper
panteão,igreja,hyper
panteão,jardins,hyper
panteão,parque,hyper
panteão,teatro,hyper
panteão,estádio,hyper
autorização,endereço,hypo
autorização,pensão,hyper
autorização,recepção,hyper
débito,endereço,hypo
sinalização,acomodação,hyper
passaporte,endereço,hypo
passaporte,apartamento,hyper
paisagem,pousada,hyper
paisagem,monumento,hyper
paisagem,museu,hyper
paisagem,jardins,hyper
paisagem,parque,hyper
paisagem,praia,hyper
pracinha,albergue,hyper
pracinha,pousada,hyper
pracinha,motel,hyper
pracinha,igreja,hyper
pracinha,jardins,hyper
pracinha,parque,hyper
pracinha,praia,hyper
elegância,facilidade,hypo
povo,monumento,hyper
povo,igreja,hyper
curato,albergue,hyper
curato,pousada,hyper
curato,monumento,hyper
curato,igreja,hyper
picola,endereço,hypo
picola,quarto,hypo
picola,hostal,hyper
picola,albergue,hyper
picola,pousada,hyper
picola,pensão,hyper
picola,apartamento,hyper
picola,hotel,hyper
picola,motel,hyper
picola,monumento,hyper
picola,museu,hyper
picola,jardins,hyper
picola,arena,hyper
picola,parque,hyper
picola,teatro,hyper
picola,aeroporto,hyper
picola,praia,hyper
picola,babá,hyper
picola,porteiro,hyper
letro,hostal,hyper
letro,albergue,hyper
letro,pousada,hyper
letro,monumento,hyper
letro,museu,hyper
letro,igreja,hyper
letro,parque,hyper
letro,teatro,hyper
letro,universidade,hyper
letro,praia,hyper
letro,babá,hyper
letro,porteiro,hyper
moderninho,motel,hyper
apertado,duplo,hyper
comodo,suíte,hyper
lanchinhos,refeição,hypo
lanchinhos,albergue,hyper
lanchinhos,pousada,hyper
lanchinhos,motel,hyper
lanchinhos,jardins,hyper
lanchinhos,babá,hyper
lanchinhos,porteiro,hyper
jazz,teatro,hyper
antedimento,alojamento,hypo
antedimento,endereço,hypo
antedimento,refeição,hypo
antedimento,service,hypo
antedimento,albergue,hyper
antedimento,pousada,hyper
antedimento,acomodação,hyper
antedimento,lavanderia,hypo
antedimento,lavanderia,hyper
parlar,hostal,hyper
bistrô,refeição,hypo
bistrô,hostal,hyper
bistrô,albergue,hyper
bistrô,pousada,hyper
bistrô,apartamento,hyper
bistrô,hotel,hyper
bistrô,motel,hyper
bistrô,museu,hyper
bistrô,jardins,hyper
bistrô,teatro,hyper
bistrô,porteiro,hyper
bistrô,suíte,hyper
sagui,parque,hyper
lixeiro,lavanderia,hypo
lixeiro,lavanderia,hyper
quitinete,endereço,hypo
quitinete,quarto,hypo
quitinete,albergue,hyper
quitinete,pousada,hyper
quitinete,pensão,hyper
quitinete,apartamento,hyper
quitinete,hotel,hyper
quitinete,motel,hyper
quitinete,babá,hyper
quitinete,porteiro,hyper
quitinete,suíte,hyper
quitinete,lavanderia,hypo
quitinete,lavanderia,hyper
repousar,refeição,hypo
repousar,pousada,hyper
ledra,hostal,hyper
ledra,albergue,hyper
ledra,pousada,hyper
ledra,hotel,hyper
ledra,monumento,hyper
ledra,igreja,hyper
ledra,jardins,hyper
ledra,parque,hyper
ledra,praia,hyper
ledra,porteiro,hyper
elysées,service,hypo
elysées,hostal,hyper
elysées,albergue,hyper
elysées,pousada,hyper
elysées,apartamento,hyper
elysées,hotel,hyper
elysées,motel,hyper
elysées,monumento,hyper
elysées,museu,hyper
elysées,jardins,hyper
elysées,parque,hyper
elysées,teatro,hyper
elysées,estádio,hyper
elysées,porteiro,hyper
elysées,suíte,hyper
vistor,porteiro,hyper
aconchegar,refeição,hypo
fruteiro,refeição,hypo
fruteiro,hostal,hyper
fruteiro,albergue,hyper
fruteiro,pousada,hyper
fruteiro,apartamento,hyper
fruteiro,hotel,hyper
fruteiro,motel,hyper
fruteiro,porteiro,hyper
fruteiro,lavanderia,hypo
fruteiro,lavanderia,hyper
dejejum,alojamento,hypo
dejejum,refeição,hypo
dejejum,hostal,hyper
dejejum,albergue,hyper
dejejum,pousada,hyper
dejejum,acomodação,hyper
dejejum,recepção,hyper
complicação,facilidade,hypo
encimar,hostal,hyper
encimar,pousada,hyper
lustrar,lavanderia,hypo
lustrar,lavanderia,hyper
incêndio,hotel,hyper
incêndio,porteiro,hyper
patrício,hostal,hyper
jorge,hostal,hyper
jorge,parque,hyper
assistência,alojamento,hypo
assistência,refeição,hypo
assistência,pensão,hyper
risada,refeição,hypo
leste,parque,hyper
acessibilidade,alojamento,hypo
acessibilidade,facilidade,hypo
acessibilidade,acomodação,hyper
nerd,babá,hyper
laptop,apartamento,hyper
laptop,motel,hyper
laptop,suíte,hyper
acontecimento,monumento,hyper
terço,quarto,hypo
agente,porteiro,hyper
fã,babá,hyper
higienização,refeição,hypo
higienização,acomodação,hyper
higienização,lavanderia,hypo
higienização,lavanderia,hyper
absoluto,duplo,hyper
departamento,museu,hyper
departamento,universidade,hyper
cada,quarto,hypo
sítio,endereço,hypo
sítio,albergue,hyper
sítio,pousada,hyper
sítio,apartamento,hyper
sítio,hotel,hyper
sítio,motel,hyper
sítio,monumento,hyper
sítio,museu,hyper
sítio,jardins,hyper
sítio,parque,hyper
sítio,praia,hyper
funcional,acomodação,hyper
comportamento,acomodação,hyper
maleiro,endereço,hypo
maleiro,quarto,hypo
maleiro,hostal,hyper
maleiro,albergue,hyper
maleiro,pousada,hyper
maleiro,apartamento,hyper
maleiro,hotel,hyper
maleiro,motel,hyper
maleiro,porteiro,hyper
maleiro,casal,hypo
maleiro,suíte,hyper
maleiro,casal,hyper
terminal,monumento,hyper
terminal,parque,hyper
terminal,aeroporto,hyper
terminal,estádio,hyper
toura,hostal,hyper
toura,albergue,hyper
toura,pousada,hyper
toura,monumento,hyper
toura,igreja,hyper
toura,jardins,hyper
toura,parque,hyper
toura,praia,hyper
gestão,alojamento,hypo
recinto,alojamento,hypo
recinto,hostal,hyper
recinto,albergue,hyper
recinto,pousada,hyper
recinto,apartamento,hyper
recinto,hotel,hyper
recinto,monumento,hyper
recinto,museu,hyper
recinto,jardins,hyper
recinto,arena,hyper
recinto,parque,hyper
recinto,teatro,hyper
recinto,aeroporto,hyper
recinto,estádio,hyper
recinto,praia,hyper
localidade,pousada,hyper
localidade,monumento,hyper
localidade,igreja,hyper
localidade,parque,hyper
localidade,aeroporto,hyper
localidade,praia,hyper
morango,refeição,hypo
adaptação,acomodação,hyper
adaptação,recepção,hyper
traslado,alojamento,hypo
traslado,acomodação,hyper
prestável,porteiro,hyper
ladrão,motel,hyper
ladrão,babá,hyper
ladrão,porteiro,hyper
piso,albergue,hyper
piso,acomodação,hyper
piso,apartamento,hyper
piso,hotel,hyper
piso,porteiro,hyper
desjejum,alojamento,hypo
desjejum,refeição,hypo
desjejum,albergue,hyper
desjejum,hotel,hyper
maratona,arena,hyper
gay,motel,hyper
honestidade,facilidade,hypo
beliche,quarto,hypo
beliche,albergue,hyper
beliche,pousada,hyper
beliche,apartamento,hyper
beliche,hotel,hyper
beliche,motel,hyper
beliche,casal,hypo
beliche,suíte,hyper
beliche,casal,hyper
caminhão,apartamento,hyper
caminhão,motel,hyper
caminhão,porteiro,hyper
lage,parque,hyper
biblioteca,albergue,hyper
biblioteca,pousada,hyper
biblioteca,hotel,hyper
biblioteca,monumento,hyper
biblioteca,museu,hyper
biblioteca,igreja,hyper
biblioteca,jardins,hyper
biblioteca,parque,hyper
biblioteca,teatro,hyper
biblioteca,universidade,hyper
biblioteca,suíte,hyper
jacaré,pousada,hyper
plantão,motel,hyper
plantão,porteiro,hyper
francese,hostal,hyper
prestação,alojamento,hypo
prestação,pensão,hyper
prestação,recepção,hyper
amabilidade,facilidade,hypo
amabilidade,recepção,hyper
gordo,refeição,hypo
gordo,hostal,hyper
gordo,porteiro,hyper
requerer,pensão,hyper
incender,refeição,hypo
incender,hostal,hyper
drogaria,albergue,hyper
drogaria,pousada,hyper
drogaria,apartamento,hyper
drogaria,hotel,hyper
drogaria,motel,hyper
drogaria,igreja,hyper
drogaria,praia,hyper
drogaria,babá,hyper
drogaria,porteiro,hyper
drogaria,lavanderia,hypo
drogaria,lavanderia,hyper
pera,hostal,hyper
ideal,acomodação,hyper
operador,endereço,hypo
operador,porteiro,hyper
sone,hostal,hyper
sone,universidade,hyper
sone,,hyper
identificação,endereço,hypo
identificação,recepção,hyper
traseiro,duplo,hyper
atrativo,parque,hyper
mensageiro,porteiro,hyper
infiltração,acomodação,hyper
mercearia,refeição,hypo
mercearia,albergue,hyper
mercearia,pousada,hyper
mercearia,pensão,hyper
mercearia,apartamento,hyper
mercearia,hotel,hyper
mercearia,motel,hyper
mercearia,igreja,hyper
mercearia,praia,hyper
mercearia,babá,hyper
mercearia,porteiro,hyper
del,hostal,hyper
positivar,acomodação,hyper
positivar,pensão,hyper
positivar,igreja,hyper
fechadura,pousada,hyper
fechadura,apartamento,hyper
fechadura,porteiro,hyper
sótão,quarto,hypo
sótão,hostal,hyper
sótão,albergue,hyper
sótão,pousada,hyper
sótão,apartamento,hyper
sótão,hotel,hyper
sótão,motel,hyper
sótão,museu,hyper
sótão,jardins,hyper
sótão,parque,hyper
sótão,teatro,hyper
sótão,babá,hyper
sótão,porteiro,hyper
sótão,suíte,hyper
telefonema,endereço,hypo
telefonema,apartamento,hyper
telefonema,hotel,hyper
telefonema,motel,hyper
telefonema,porteiro,hyper
moderne,service,hypo
moderne,hostal,hyper
moderne,hotel,hyper
moderne,museu,hyper
moderne,teatro,hyper
leito,hostal,hyper
leito,albergue,hyper
leito,pousada,hyper
leito,apartamento,hyper
leito,praia,hyper
sabão,lavanderia,hypo
sabão,lavanderia,hyper
congestionamento,aeroporto,hyper
laranjo,hostal,hyper
laranjo,porteiro,hyper
amanhar,refeição,hypo
amanhar,hostal,hyper
amanhar,pousada,hyper
treinamento,alojamento,hypo
treinamento,acomodação,hyper
nono,quarto,hypo
buchicho,hostal,hyper
buchicho,albergue,hyper
buchicho,motel,hyper
buchicho,teatro,hyper
buchicho,porteiro,hyper
smartfone,endereço,hypo
smartfone,service,hypo
smartfone,apartamento,hyper
smartfone,motel,hyper
smartfone,porteiro,hyper
smartfone,suíte,hyper
ascensor,hostal,hyper
ascensor,albergue,hyper
ascensor,hotel,hyper
ascensor,monumento,hyper
ascensor,parque,hyper
ascensor,aeroporto,hyper
ascensor,porteiro,hyper
0000h,hostal,hyper
campainha,refeição,hypo
campainha,porteiro,hyper
aposento,quarto,hypo
aposento,hostal,hyper
aposento,albergue,hyper
aposento,pousada,hyper
aposento,apartamento,hyper
aposento,hotel,hyper
aposento,motel,hyper
aposento,porteiro,hyper
aposento,casal,hypo
aposento,casal,hyper
adágio,teatro,hyper
fritura,refeição,hypo
saco,apartamento,hyper
saco,motel,hyper
indiferença,facilidade,hypo
indiferença,acomodação,hyper
sacrifício,refeição,hypo
tute,hostal,hyper
janes,hostal,hyper
luminária,pousada,hyper
luminária,porteiro,hyper
luminária,suíte,hyper
forrar,refeição,hypo
aviar,refeição,hypo
aviar,babá,hyper
aviar,porteiro,hyper
teleatendimento,service,hypo
teleatendimento,lavanderia,hypo
teleatendimento,lavanderia,hyper
miami,hotel,hyper
miami,motel,hyper
burro,porteiro,hyper
obrigação,pensão,hyper
fresta,pousada,hyper
fresta,porteiro,hyper
loiro,porteiro,hyper
historiar,monumento,hyper
historiar,teatro,hyper
arredamento,alojamento,hypo
arredamento,endereço,hypo
arredamento,quarto,hypo
arredamento,hostal,hyper
arredamento,albergue,hyper
arredamento,pousada,hyper
arredamento,acomodação,hyper
arredamento,pensão,hyper
arredamento,apartamento,hyper
arredamento,hotel,hyper
arredamento,motel,hyper
arredamento,porteiro,hyper
palco,apartamento,hyper
palco,hotel,hyper
palco,motel,hyper
palco,arena,hyper
palco,parque,hyper
palco,teatro,hyper
palco,aeroporto,hyper
palco,estádio,hyper
gaveta,pousada,hyper
gaveta,porteiro,hyper
gaveta,lavanderia,hypo
gaveta,lavanderia,hyper
ananim,service,hypo
ananim,hostal,hyper
ananim,jardins,hyper
ananim,,hyper
pasmar,refeição,hypo
pasmar,hostal,hyper
pasmar,porteiro,hyper
buzinar,porteiro,hyper
cômoda,lavanderia,hypo
cômoda,lavanderia,hyper
degustação,refeição,hypo
degustação,pousada,hyper
degustação,acomodação,hyper
degustação,hotel,hyper
porteiro,hostal,hyper
porteiro,albergue,hyper
porteiro,pousada,hyper
porteiro,apartamento,hyper
porteiro,hotel,hyper
porteiro,motel,hyper
porteiro,babá,hyper
porteiro,porteiro,hyper
celerífero,monumento,hyper
celerífero,museu,hyper
celerífero,parque,hyper
cofiar,hostal,hyper
cofiar,pousada,hyper
cofiar,porteiro,hyper
manager,endereço,hypo
manager,service,hypo
manager,porteiro,hyper
rocaille,monumento,hyper
rocaille,igreja,hyper
rocaille,jardins,hyper
coquetel,refeição,hypo
coquetel,apartamento,hyper
coquetel,hotel,hyper
coquetel,motel,hyper
banquete,refeição,hypo
banquete,hostal,hyper
banquete,albergue,hyper
banquete,hotel,hyper
banquete,motel,hyper
banquete,porteiro,hyper
astéria,babá,hyper
columbos,hostal,hyper
columbos,acomodação,hyper
columbos,igreja,hyper
columbos,arena,hyper
columbos,universidade,hyper
moma,museu,hyper
moma,teatro,hyper
b&h,endereço,hypo
sate,service,hypo
sate,hostal,hyper
sate,hotel,hyper
sate,motel,hyper
sate,arena,hyper
sate,,hyper
traineira,pousada,hyper
traineira,hotel,hyper
traineira,praia,hyper
traineira,porteiro,hyper
bigu,hostal,hyper
bigu,babá,hyper
bigu,porteiro,hyper
murra,hostal,hyper
murra,albergue,hyper
murra,monumento,hyper
murra,museu,hyper
murra,igreja,hyper
murra,,hyper
royalty,service,hypo
royalty,pensão,hyper
quare,hostal,hyper
tênis,estádio,hyper
tênis,praia,hyper
guesto,endereço,hypo
guesto,hostal,hyper
guesto,porteiro,hyper
quiosque,endereço,hypo
quiosque,albergue,hyper
quiosque,pousada,hyper
quiosque,apartamento,hyper
quiosque,hotel,hyper
quiosque,motel,hyper
quiosque,monumento,hyper
quiosque,museu,hyper
quiosque,jardins,hyper
quiosque,parque,hyper
quiosque,teatro,hyper
quiosque,estádio,hyper
quiosque,praia,hyper
quiosque,porteiro,hyper
nação,igreja,hyper
nação,família,hypo
nação,família,hyper
adicional,duplo,hyper
rofo,hostal,hyper
rofo,igreja,hyper
sogar,service,hypo
sogar,hostal,hyper
sogar,universidade,hyper
sogar,,hyper
itano,,hyper
decisão,recepção,hyper
carvi,hostal,hyper
carvi,,hyper
paramentar,refeição,hypo
paramentar,hostal,hyper
paramentar,albergue,hyper
paramentar,pousada,hyper
