term1,term2,relation
terraço,Service,hypo
terraço,Service,hypo
terraço,Instalação Interna,hypo
terraço,Lavanderia,hypo
terraço,Cuarto de lavado,hyper
terraço,Servicios de lavandería,hyper
terraço,Lavanderia,hyper
placê,Endereço,hypo
placê,Endereço,hypo
placê,Pontos de interesse,hypo
placê,Pontos de interesse,hypo
placê,Categoria de hotéis,hypo
bastilha,Pontos de interesse,hypo
bastilha,Instalação Interna,hypo
bastilha,Lavanderia,hypo
bastilha,Cuarto de lavado,hyper
bastilha,Servicios de lavandería,hyper
bastilha,Lavanderia,hyper
madeirar,Tipo de hóspede,hypo
madeirar,Facilidade do banheiro,hypo
madeirar,Casal,hypo
madeirar,Casal Jovem,hyper
madeirar,Casal,hyper
madeirar,Casal Maduro,hyper
proximidade,Facilidade,hypo
proximidade,Pontos de interesse,hypo
proximidade,Facilidade,hyper
proximidade,Facilidades da Casa de Banho,hyper
proximidade,Instalação interna,hyper
proximidade,Facilidades do Quarto,hyper
proximidade,Acesso para Deficientes,hyper
proximidade,Instalação externa,hyper
proximidade,Motorista,hyper
proximidade,Instalação Externa,hypo
proximidade,Instalação Interna,hypo
transporte,Pontos de interesse,hypo
transporte,Categoria de hotéis,hypo
possibilidade,Endereço,hypo
possibilidade,Endereço,hypo
possibilidade,Service,hypo
possibilidade,Service,hypo
possibilidade,Instalação Interna,hypo
possibilidade,Lavanderia,hypo
possibilidade,Cuarto de lavado,hyper
possibilidade,Servicios de lavandería,hyper
possibilidade,Lavanderia,hyper
contratar,Service,hypo
contratar,Service,hypo
gare,Endereço,hypo
gare,Endereço,hypo
gare,Facilidade,hypo
gare,Pontos de interesse,hypo
gare,Pontos de interesse,hypo
gare,Facilidade,hyper
gare,Facilidades da Casa de Banho,hyper
gare,Instalação interna,hyper
gare,Facilidades do Quarto,hyper
gare,Acesso para Deficientes,hyper
gare,Instalação externa,hyper
gare,Motorista,hyper
gare,Instalação Externa,hypo
aquecedor,Service,hypo
aquecedor,Facilidade do quarto,hypo
aquecedor,Facilidade do banheiro,hypo
minúsculo,Tipo de hóspede,hypo
minúsculo,Facilidade do quarto,hypo
minúsculo,Facilidade do quarto,hypo
minúsculo,Facilidade do banheiro,hypo
minúsculo,Instalação Interna,hypo
minúsculo,Casal,hypo
minúsculo,Casal Jovem,hyper
minúsculo,Casal,hyper
minúsculo,Casal Maduro,hyper
idear,Endereço,hypo
idear,Endereço,hypo
estação_do_metro,Pontos de interesse,hypo
estação_do_metro,Service,hypo
estação_do_metro,Instalação Interna,hypo
estação_do_metro,Lavanderia,hypo
estação_do_metro,Cuarto de lavado,hyper
estação_do_metro,Servicios de lavandería,hyper
estação_do_metro,Lavanderia,hyper
condicionar,Tipo de hóspede,hypo
condicionar,Facilidade do quarto,hypo
condicionar,Facilidade do quarto,hypo
condicionar,Facilidade do banheiro,hypo
condicionar,Casal,hypo
condicionar,Casal Jovem,hyper
condicionar,Casal,hyper
condicionar,Casal Maduro,hyper
design,Service,hypo
design,Service,hypo
próximo_ao_metro,Facilidade,hypo
próximo_ao_metro,Pontos de interesse,hypo
próximo_ao_metro,Facilidade,hyper
próximo_ao_metro,Facilidades da Casa de Banho,hyper
próximo_ao_metro,Instalação interna,hyper
próximo_ao_metro,Facilidades do Quarto,hyper
próximo_ao_metro,Acesso para Deficientes,hyper
próximo_ao_metro,Instalação externa,hyper
próximo_ao_metro,Motorista,hyper
frança,Endereço,hypo
frança,Endereço,hypo
frança,Service,hypo
frança,Service,hypo
ha,Pontos de interesse,hypo
ha,Instalação Interna,hypo
ha,Lavanderia,hypo
ha,Cuarto de lavado,hyper
ha,Servicios de lavandería,hyper
ha,Lavanderia,hyper
funcionários_da_recepção,Endereço,hypo
funcionários_da_recepção,Endereço,hypo
fundo,Service,hypo
fundo,Service,hypo
fundo,Facilidade do banheiro,hypo
em_todo_o,Service,hypo
a_sua_localização,Endereço,hypo
a_sua_localização,Endereço,hypo
a_sua_localização,Service,hypo
a_sua_localização,Categoria de hotéis,hypo
rer,Facilidade,hypo
rer,Pontos de interesse,hypo
rer,Pontos de interesse,hypo
rer,Pontos de interesse,hypo
rer,Facilidade,hyper
rer,Facilidades da Casa de Banho,hyper
rer,Instalação interna,hyper
rer,Facilidades do Quarto,hyper
rer,Acesso para Deficientes,hyper
rer,Instalação externa,hyper
rer,Motorista,hyper
rer,Instalação Externa,hypo
ventilação,Tipo de hóspede,hypo
ventilação,Facilidade do banheiro,hypo
ventilação,Casal,hypo
ventilação,Casal Jovem,hyper
ventilação,Casal,hyper
ventilação,Casal Maduro,hyper
passo,Endereço,hypo
passo,Endereço,hypo
passo,Service,hypo
passo,Service,hypo
passo,Instalação Interna,hypo
passo,Lavanderia,hypo
passo,Cuarto de lavado,hyper
passo,Servicios de lavandería,hyper
passo,Lavanderia,hyper
+,Service,hypo
+,Instalação Interna,hypo
+,Lavanderia,hypo
+,Cuarto de lavado,hyper
+,Servicios de lavandería,hyper
+,Lavanderia,hyper
distrito,Pontos de interesse,hypo
distrito,Pontos de interesse,hypo
distrito,Categoria de hotéis,hypo
muito_do_hotel,Categoria de hotéis,hypo
disponibilidade,Endereço,hypo
disponibilidade,Endereço,hypo
si,Endereço,hypo
si,Endereço,hypo
si,Service,hypo
calefação,Facilidade do quarto,hypo
calefação,Facilidade do quarto,hypo
calefação,Facilidade do banheiro,hypo
calefação,Facilidade do banheiro,hypo
calefação,Facilidade do banheiro,hypo
perto_do_metro,Pontos de interesse,hypo
perto_do_metro,Instalação Interna,hypo
perto_do_metro,Lavanderia,hypo
perto_do_metro,Cuarto de lavado,hyper
perto_do_metro,Servicios de lavandería,hyper
perto_do_metro,Lavanderia,hyper
carreadouro,Instalação Interna,hypo
carreadouro,Lavanderia,hypo
carreadouro,Cuarto de lavado,hyper
carreadouro,Servicios de lavandería,hyper
carreadouro,Lavanderia,hyper
poeira,Facilidade do banheiro,hypo
poeira,Instalação Interna,hypo
monopriono,Facilidade,hypo
monopriono,Pontos de interesse,hypo
monopriono,Pontos de interesse,hypo
monopriono,Pontos de interesse,hypo
monopriono,Facilidade,hyper
monopriono,Facilidades da Casa de Banho,hyper
monopriono,Instalação interna,hyper
monopriono,Facilidades do Quarto,hyper
monopriono,Acesso para Deficientes,hyper
monopriono,Instalação externa,hyper
monopriono,Motorista,hyper
monopriono,Instalação Externa,hypo
comerciar,Facilidade,hypo
comerciar,Pontos de interesse,hypo
comerciar,Pontos de interesse,hypo
comerciar,Pontos de interesse,hypo
comerciar,Facilidade,hyper
comerciar,Facilidades da Casa de Banho,hyper
comerciar,Instalação interna,hyper
comerciar,Facilidades do Quarto,hyper
comerciar,Acesso para Deficientes,hyper
comerciar,Instalação externa,hyper
comerciar,Motorista,hyper
cima,Endereço,hypo
cima,Endereço,hypo
cima,Service,hypo
grupar,Horário,hypo
grupar,Horário do Restaurante,hyper
grupar,Horário do Spa,hyper
grupar,Horário da Piscina Externa,hyper
grupar,Horário da Piscina Coberta,hyper
grupar,Horário,hyper
respostar,Horário,hypo
respostar,Horário do Restaurante,hyper
respostar,Horário do Spa,hyper
respostar,Horário da Piscina Externa,hyper
respostar,Horário da Piscina Coberta,hyper
respostar,Horário,hyper
zonar,Facilidade,hypo
zonar,Pontos de interesse,hypo
zonar,Pontos de interesse,hypo
zonar,Pontos de interesse,hypo
zonar,Facilidade,hyper
zonar,Facilidades da Casa de Banho,hyper
zonar,Instalação interna,hyper
zonar,Facilidades do Quarto,hyper
zonar,Acesso para Deficientes,hyper
zonar,Instalação externa,hyper
zonar,Motorista,hyper
zonar,Instalação Externa,hypo
furtar,Horário,hypo
furtar,Horário do Restaurante,hyper
furtar,Horário do Spa,hyper
furtar,Horário da Piscina Externa,hyper
furtar,Horário da Piscina Coberta,hyper
furtar,Horário,hyper
suficiente,Endereço,hypo
suficiente,Endereço,hypo
suficiente,Service,hypo
suficiente,Service,hypo
suficiente,Instalação Interna,hypo
suficiente,Lavanderia,hypo
suficiente,Cuarto de lavado,hyper
suficiente,Servicios de lavandería,hyper
suficiente,Lavanderia,hyper
redor,Pontos de interesse,hypo
redor,Instalação Interna,hypo
redor,Lavanderia,hypo
redor,Cuarto de lavado,hyper
redor,Servicios de lavandería,hyper
redor,Lavanderia,hyper
novilhote,Endereço,hypo
novilhote,Endereço,hypo
novilhote,Pontos de interesse,hypo
novilhote,Service,hypo
novilhote,Categoria de hotéis,hypo
cambrone,Facilidade,hypo
cambrone,Pontos de interesse,hypo
cambrone,Facilidade,hyper
cambrone,Facilidades da Casa de Banho,hyper
cambrone,Instalação interna,hyper
cambrone,Facilidades do Quarto,hyper
cambrone,Acesso para Deficientes,hyper
cambrone,Instalação externa,hyper
cambrone,Motorista,hyper
nu,Endereço,hypo
nu,Endereço,hypo
nu,Service,hypo
nu,Categoria de hotéis,hypo
time,Facilidade,hypo
time,Pontos de interesse,hypo
time,Facilidade,hyper
time,Facilidades da Casa de Banho,hyper
time,Instalação interna,hyper
time,Facilidades do Quarto,hyper
time,Acesso para Deficientes,hyper
time,Instalação externa,hyper
time,Motorista,hyper
time,Categoria de hotéis,hypo
nyc,Alojamento,hypo
nyc,Hotel,hypo
nyc,Hotel cápsula,hyper
nyc,Hotel casa da árvore,hyper
nyc,Hotel de gelo,hyper
nyc,Hotel Casamata,hyper
nyc,Hotel,hyper
nyc,Hotel aquático,hyper
nyc,Hotel adega,hyper
nyc,Categoria de hotéis,hypo
da_time_suare,Facilidade,hypo
da_time_suare,Pontos de interesse,hypo
da_time_suare,Pontos de interesse,hypo
da_time_suare,Pontos de interesse,hypo
da_time_suare,Facilidade,hyper
da_time_suare,Facilidades da Casa de Banho,hyper
da_time_suare,Instalação interna,hyper
da_time_suare,Facilidades do Quarto,hyper
da_time_suare,Acesso para Deficientes,hyper
da_time_suare,Instalação externa,hyper
da_time_suare,Motorista,hyper
times,Facilidade,hypo
times,Pontos de interesse,hypo
times,Pontos de interesse,hypo
times,Facilidade,hyper
times,Facilidades da Casa de Banho,hyper
times,Instalação interna,hyper
times,Facilidades do Quarto,hyper
times,Acesso para Deficientes,hyper
times,Instalação externa,hyper
times,Motorista,hyper
times,Instalação Externa,hypo
de_times_suare,Facilidade,hypo
de_times_suare,Pontos de interesse,hypo
de_times_suare,Pontos de interesse,hypo
de_times_suare,Pontos de interesse,hypo
de_times_suare,Facilidade,hyper
de_times_suare,Facilidades da Casa de Banho,hyper
de_times_suare,Instalação interna,hyper
de_times_suare,Facilidades do Quarto,hyper
de_times_suare,Acesso para Deficientes,hyper
de_times_suare,Instalação externa,hyper
de_times_suare,Motorista,hyper
de_times_suare,Instalação Externa,hypo
macamas,Facilidade,hypo
macamas,Pontos de interesse,hypo
macamas,Pontos de interesse,hypo
macamas,Pontos de interesse,hypo
macamas,Facilidade,hyper
macamas,Facilidades da Casa de Banho,hyper
macamas,Instalação interna,hyper
macamas,Facilidades do Quarto,hyper
macamas,Acesso para Deficientes,hyper
macamas,Instalação externa,hyper
macamas,Motorista,hyper
macamas,Instalação Externa,hypo
