term1,term2,relation
borbotone,monumento,synonym
borbotone,pontos_de_interesse,synonym
borbotone,arena,synonym
borbotone,centro_da_cidade,synonym
borbotone,gerência,synonym
borbotone,porteiro,synonym
borbotone,quarto_de_hotel,synonym
borbotone,almoço,synonym
borbotone,serviço_de_limpeza,synonym
borbotone,serviço_de_quarto,synonym
borbotone,alojamento,synonym
borbotone,service,synonym
borbotone,cortina,synonym
borbotone,lavatório,synonym
borbotone,torneira,synonym
borbotone,produtos_de_higiene,synonym
borbotone,estacionamento,synonym
borbotone,acesso_à_internet,synonym
borbotone,berço,synonym
borbotone,sistema_de_aquecimento,synonym
borbotone,duplo,synonym
borbotone,sauna,synonym
borbotone,conforto,synonym
borbotone,luxo,synonym
escrivaninha,espelho,synonym
escrivaninha,secador,synonym
escrivaninha,casa_de_banho,synonym
fofo,acomodação,synonym
fofo,pensão,synonym
fofo,apartamento,synonym
fofo,motel,synonym
fofo,rua,synonym
fofo,motorista,synonym
fofo,monumento,synonym
fofo,arena,synonym
fofo,centro_da_cidade,synonym
fofo,gerência,synonym
fofo,porteiro,synonym
fofo,quarto_de_hotel,synonym
fofo,almoço,synonym
fofo,serviço_de_limpeza,synonym
fofo,serviço_de_quarto,synonym
fofo,alojamento,synonym
fofo,service,synonym
fofo,espelho,synonym
fofo,cortina,synonym
fofo,lavatório,synonym
fofo,torneira,synonym
fofo,roupão,synonym
fofo,produtos_de_higiene,synonym
fofo,estacionamento,synonym
fofo,acesso_à_internet,synonym
fofo,berço,synonym
fofo,sistema_de_aquecimento,synonym
fofo,duplo,synonym
fofo,suíte,synonym
fofo,sauna,synonym
fofo,conforto,synonym
fofo,luxo,synonym
paim,acomodação,synonym
paim,pensão,synonym
paim,motel,synonym
paim,rua,synonym
paim,motorista,synonym
paim,arena,synonym
paim,centro_da_cidade,synonym
paim,gerência,synonym
paim,porteiro,synonym
paim,quarto_de_hotel,synonym
paim,almoço,synonym
paim,serviço_de_limpeza,synonym
paim,serviço_de_quarto,synonym
paim,alojamento,synonym
paim,service,synonym
paim,cortina,synonym
paim,lavatório,synonym
paim,torneira,synonym
paim,produtos_de_higiene,synonym
paim,acesso_à_internet,synonym
paim,berço,synonym
paim,sistema_de_aquecimento,synonym
paim,duplo,synonym
paim,sauna,synonym
paim,conforto,synonym
paim,luxo,synonym
quente,acomodação,synonym
quente,pensão,synonym
quente,apartamento,synonym
quente,motel,synonym
quente,rua,synonym
quente,motorista,synonym
quente,arena,synonym
quente,centro_da_cidade,synonym
quente,praia,synonym
quente,gerência,synonym
quente,porteiro,synonym
quente,quarto_de_hotel,synonym
quente,almoço,synonym
quente,serviço_de_limpeza,synonym
quente,serviço_de_quarto,synonym
quente,casal,synonym
quente,alojamento,synonym
quente,service,synonym
quente,espelho,synonym
quente,cortina,synonym
quente,lavatório,synonym
quente,torneira,synonym
quente,roupão,synonym
quente,produtos_de_higiene,synonym
quente,acesso_à_internet,synonym
quente,berço,synonym
quente,sistema_de_aquecimento,synonym
quente,duplo,synonym
quente,suíte,synonym
quente,sauna,synonym
quente,conforto,synonym
quente,luxo,synonym
faixa_de_preço,acomodação,synonym
faixa_de_preço,pensão,synonym
faixa_de_preço,apartamento,synonym
faixa_de_preço,motel,synonym
faixa_de_preço,rua,synonym
faixa_de_preço,motorista,synonym
faixa_de_preço,monumento,synonym
faixa_de_preço,pontos_de_interesse,synonym
faixa_de_preço,arena,synonym
faixa_de_preço,centro_da_cidade,synonym
faixa_de_preço,gerência,synonym
faixa_de_preço,porteiro,synonym
faixa_de_preço,quarto_de_hotel,synonym
faixa_de_preço,almoço,synonym
faixa_de_preço,serviço_de_limpeza,synonym
faixa_de_preço,serviço_de_quarto,synonym
faixa_de_preço,alojamento,synonym
faixa_de_preço,service,synonym
faixa_de_preço,cortina,synonym
faixa_de_preço,lavatório,synonym
faixa_de_preço,torneira,synonym
faixa_de_preço,roupão,synonym
faixa_de_preço,produtos_de_higiene,synonym
faixa_de_preço,estacionamento,synonym
faixa_de_preço,acesso_à_internet,synonym
faixa_de_preço,berço,synonym
faixa_de_preço,sistema_de_aquecimento,synonym
faixa_de_preço,duplo,synonym
faixa_de_preço,sauna,synonym
faixa_de_preço,conforto,synonym
faixa_de_preço,luxo,synonym
pontuação,acomodação,synonym
pontuação,pensão,synonym
pontuação,apartamento,synonym
pontuação,motel,synonym
pontuação,rua,synonym
pontuação,motorista,synonym
pontuação,monumento,synonym
pontuação,pontos_de_interesse,synonym
pontuação,arena,synonym
pontuação,centro_da_cidade,synonym
pontuação,gerência,synonym
pontuação,porteiro,synonym
pontuação,quarto_de_hotel,synonym
pontuação,almoço,synonym
pontuação,serviço_de_limpeza,synonym
pontuação,serviço_de_quarto,synonym
pontuação,família,synonym
pontuação,alojamento,synonym
pontuação,service,synonym
pontuação,cortina,synonym
pontuação,lavatório,synonym
pontuação,torneira,synonym
pontuação,produtos_de_higiene,synonym
pontuação,estacionamento,synonym
pontuação,acesso_à_internet,synonym
pontuação,berço,synonym
pontuação,sistema_de_aquecimento,synonym
pontuação,duplo,synonym
pontuação,sauna,synonym
pontuação,conforto,synonym
pontuação,luxo,synonym
chat,acomodação,synonym
chat,pensão,synonym
chat,apartamento,synonym
chat,motel,synonym
chat,rua,synonym
chat,motorista,synonym
chat,monumento,synonym
chat,pontos_de_interesse,synonym
chat,arena,synonym
chat,centro_da_cidade,synonym
chat,gerência,synonym
chat,porteiro,synonym
chat,quarto_de_hotel,synonym
chat,almoço,synonym
chat,serviço_de_limpeza,synonym
chat,serviço_de_quarto,synonym
chat,família,synonym
chat,alojamento,synonym
chat,service,synonym
chat,cortina,synonym
chat,lavatório,synonym
chat,torneira,synonym
chat,produtos_de_higiene,synonym
chat,estacionamento,synonym
chat,acesso_à_internet,synonym
chat,berço,synonym
chat,sistema_de_aquecimento,synonym
chat,duplo,synonym
chat,sauna,synonym
chat,conforto,synonym
chat,luxo,synonym
papar,acomodação,synonym
papar,pensão,synonym
papar,apartamento,synonym
papar,motel,synonym
papar,rua,synonym
papar,motorista,synonym
papar,arena,synonym
papar,centro_da_cidade,synonym
papar,gerência,synonym
papar,porteiro,synonym
papar,quarto_de_hotel,synonym
papar,almoço,synonym
papar,serviço_de_limpeza,synonym
papar,serviço_de_quarto,synonym
papar,casal,synonym
papar,alojamento,synonym
papar,service,synonym
papar,espelho,synonym
papar,cortina,synonym
papar,lavatório,synonym
papar,torneira,synonym
papar,roupão,synonym
papar,produtos_de_higiene,synonym
papar,acesso_à_internet,synonym
papar,berço,synonym
papar,sistema_de_aquecimento,synonym
papar,duplo,synonym
papar,suíte,synonym
papar,sauna,synonym
papar,conforto,synonym
papar,luxo,synonym
ché,acomodação,synonym
ché,pensão,synonym
ché,apartamento,synonym
ché,motel,synonym
ché,rua,synonym
ché,motorista,synonym
ché,monumento,synonym
ché,pontos_de_interesse,synonym
ché,arena,synonym
ché,centro_da_cidade,synonym
ché,gerência,synonym
ché,porteiro,synonym
ché,quarto_de_hotel,synonym
ché,almoço,synonym
ché,serviço_de_limpeza,synonym
ché,serviço_de_quarto,synonym
ché,alojamento,synonym
ché,service,synonym
ché,cortina,synonym
ché,lavatório,synonym
ché,torneira,synonym
ché,produtos_de_higiene,synonym
ché,estacionamento,synonym
ché,acesso_à_internet,synonym
ché,berço,synonym
ché,sistema_de_aquecimento,synonym
ché,duplo,synonym
ché,sauna,synonym
ché,conforto,synonym
ché,luxo,synonym
shampoo,pensão,synonym
shampoo,motel,synonym
shampoo,arena,synonym
shampoo,praia,synonym
shampoo,gerência,synonym
shampoo,quarto_de_hotel,synonym
shampoo,almoço,synonym
shampoo,serviço_de_limpeza,synonym
shampoo,serviço_de_quarto,synonym
shampoo,casal,synonym
shampoo,alojamento,synonym
shampoo,service,synonym
shampoo,espelho,synonym
shampoo,cortina,synonym
shampoo,lavatório,synonym
shampoo,torneira,synonym
shampoo,roupão,synonym
shampoo,produtos_de_higiene,synonym
shampoo,acesso_à_internet,synonym
shampoo,berço,synonym
shampoo,sistema_de_aquecimento,synonym
shampoo,duplo,synonym
shampoo,suíte,synonym
shampoo,sauna,synonym
shampoo,conforto,synonym
shampoo,luxo,synonym
creme,pensão,synonym
creme,apartamento,synonym
creme,motel,synonym
creme,rua,synonym
creme,motorista,synonym
creme,arena,synonym
creme,centro_da_cidade,synonym
creme,praia,synonym
creme,gerência,synonym
creme,porteiro,synonym
creme,quarto_de_hotel,synonym
creme,almoço,synonym
creme,serviço_de_limpeza,synonym
creme,serviço_de_quarto,synonym
creme,alojamento,synonym
creme,service,synonym
creme,espelho,synonym
creme,cortina,synonym
creme,lavatório,synonym
creme,torneira,synonym
creme,roupão,synonym
creme,produtos_de_higiene,synonym
creme,acesso_à_internet,synonym
creme,lavanderia,synonym
creme,berço,synonym
creme,sistema_de_aquecimento,synonym
creme,duplo,synonym
creme,suíte,synonym
creme,sauna,synonym
creme,conforto,synonym
creme,luxo,synonym
branco,acomodação,synonym
branco,pensão,synonym
branco,apartamento,synonym
branco,motel,synonym
branco,rua,synonym
branco,motorista,synonym
branco,arena,synonym
branco,centro_da_cidade,synonym
branco,praia,synonym
branco,gerência,synonym
branco,porteiro,synonym
branco,quarto_de_hotel,synonym
branco,almoço,synonym
branco,serviço_de_limpeza,synonym
branco,serviço_de_quarto,synonym
branco,casal,synonym
branco,alojamento,synonym
branco,service,synonym
branco,espelho,synonym
branco,cortina,synonym
branco,lavatório,synonym
branco,torneira,synonym
branco,roupão,synonym
branco,produtos_de_higiene,synonym
branco,acesso_à_internet,synonym
branco,berço,synonym
branco,sistema_de_aquecimento,synonym
branco,duplo,synonym
branco,suíte,synonym
branco,sauna,synonym
branco,conforto,synonym
branco,luxo,synonym
homem,acomodação,synonym
homem,pensão,synonym
homem,apartamento,synonym
homem,motel,synonym
homem,rua,synonym
homem,motorista,synonym
homem,arena,synonym
homem,centro_da_cidade,synonym
homem,gerência,synonym
homem,porteiro,synonym
homem,quarto_de_hotel,synonym
homem,almoço,synonym
homem,serviço_de_limpeza,synonym
homem,serviço_de_quarto,synonym
homem,casal,synonym
homem,família,synonym
homem,alojamento,synonym
homem,service,synonym
homem,cortina,synonym
homem,lavatório,synonym
homem,torneira,synonym
homem,roupão,synonym
homem,produtos_de_higiene,synonym
homem,acesso_à_internet,synonym
homem,berço,synonym
homem,sistema_de_aquecimento,synonym
homem,duplo,synonym
homem,suíte,synonym
homem,sauna,synonym
homem,conforto,synonym
homem,luxo,synonym
pontos_da_cidade,acomodação,synonym
pontos_da_cidade,pensão,synonym
pontos_da_cidade,motel,synonym
pontos_da_cidade,país,synonym
pontos_da_cidade,rua,synonym
pontos_da_cidade,motorista,synonym
pontos_da_cidade,monumento,synonym
pontos_da_cidade,pontos_de_interesse,synonym
pontos_da_cidade,arena,synonym
pontos_da_cidade,centro_da_cidade,synonym
pontos_da_cidade,gerência,synonym
pontos_da_cidade,porteiro,synonym
pontos_da_cidade,quarto_de_hotel,synonym
pontos_da_cidade,almoço,synonym
pontos_da_cidade,serviço_de_limpeza,synonym
pontos_da_cidade,serviço_de_quarto,synonym
pontos_da_cidade,alojamento,synonym
pontos_da_cidade,service,synonym
pontos_da_cidade,cortina,synonym
pontos_da_cidade,lavatório,synonym
pontos_da_cidade,torneira,synonym
pontos_da_cidade,produtos_de_higiene,synonym
pontos_da_cidade,estacionamento,synonym
pontos_da_cidade,acesso_à_internet,synonym
pontos_da_cidade,berço,synonym
pontos_da_cidade,sistema_de_aquecimento,synonym
pontos_da_cidade,duplo,synonym
pontos_da_cidade,sauna,synonym
pontos_da_cidade,conforto,synonym
pontos_da_cidade,luxo,synonym
pavilhão,acomodação,synonym
pavilhão,pensão,synonym
pavilhão,apartamento,synonym
pavilhão,motel,synonym
pavilhão,rua,synonym
pavilhão,motorista,synonym
pavilhão,monumento,synonym
pavilhão,pontos_de_interesse,synonym
pavilhão,arena,synonym
pavilhão,centro_da_cidade,synonym
pavilhão,gerência,synonym
pavilhão,porteiro,synonym
pavilhão,quarto_de_hotel,synonym
pavilhão,almoço,synonym
pavilhão,serviço_de_limpeza,synonym
pavilhão,serviço_de_quarto,synonym
pavilhão,alojamento,synonym
pavilhão,service,synonym
pavilhão,cortina,synonym
pavilhão,lavatório,synonym
pavilhão,torneira,synonym
pavilhão,roupão,synonym
pavilhão,produtos_de_higiene,synonym
pavilhão,estacionamento,synonym
pavilhão,acesso_à_internet,synonym
pavilhão,berço,synonym
pavilhão,sistema_de_aquecimento,synonym
pavilhão,duplo,synonym
pavilhão,sauna,synonym
pavilhão,conforto,synonym
pavilhão,luxo,synonym
escadaria,acomodação,synonym
escadaria,pensão,synonym
escadaria,apartamento,synonym
escadaria,motel,synonym
escadaria,país,synonym
escadaria,rua,synonym
escadaria,motorista,synonym
escadaria,monumento,synonym
escadaria,pontos_de_interesse,synonym
escadaria,arena,synonym
escadaria,centro_da_cidade,synonym
escadaria,gerência,synonym
escadaria,porteiro,synonym
escadaria,quarto_de_hotel,synonym
escadaria,almoço,synonym
escadaria,serviço_de_limpeza,synonym
escadaria,serviço_de_quarto,synonym
escadaria,alojamento,synonym
escadaria,service,synonym
escadaria,cortina,synonym
escadaria,lavatório,synonym
escadaria,torneira,synonym
escadaria,produtos_de_higiene,synonym
escadaria,estacionamento,synonym
escadaria,acesso_à_internet,synonym
escadaria,berço,synonym
escadaria,sistema_de_aquecimento,synonym
escadaria,duplo,synonym
escadaria,sauna,synonym
escadaria,conforto,synonym
escadaria,luxo,synonym
0o,acomodação,synonym
0o,pensão,synonym
0o,apartamento,synonym
0o,motel,synonym
0o,país,synonym
0o,rua,synonym
0o,motorista,synonym
0o,monumento,synonym
0o,pontos_de_interesse,synonym
0o,arena,synonym
0o,centro_da_cidade,synonym
0o,gerência,synonym
0o,porteiro,synonym
0o,quarto_de_hotel,synonym
0o,almoço,synonym
0o,serviço_de_limpeza,synonym
0o,serviço_de_quarto,synonym
0o,alojamento,synonym
0o,service,synonym
0o,cortina,synonym
0o,lavatório,synonym
0o,torneira,synonym
0o,produtos_de_higiene,synonym
0o,estacionamento,synonym
0o,acesso_à_internet,synonym
0o,berço,synonym
0o,sistema_de_aquecimento,synonym
0o,duplo,synonym
0o,sauna,synonym
0o,conforto,synonym
0o,luxo,synonym
entregue,acomodação,synonym
entregue,pensão,synonym
entregue,apartamento,synonym
entregue,motel,synonym
entregue,rua,synonym
entregue,motorista,synonym
entregue,arena,synonym
entregue,centro_da_cidade,synonym
entregue,gerência,synonym
entregue,porteiro,synonym
entregue,quarto_de_hotel,synonym
entregue,almoço,synonym
entregue,serviço_de_limpeza,synonym
entregue,serviço_de_quarto,synonym
entregue,alojamento,synonym
entregue,service,synonym
entregue,cortina,synonym
entregue,lavatório,synonym
entregue,torneira,synonym
entregue,produtos_de_higiene,synonym
entregue,acesso_à_internet,synonym
entregue,berço,synonym
entregue,sistema_de_aquecimento,synonym
entregue,duplo,synonym
entregue,sauna,synonym
entregue,conforto,synonym
entregue,luxo,synonym
máximo,acomodação,synonym
máximo,pensão,synonym
máximo,apartamento,synonym
máximo,motel,synonym
máximo,rua,synonym
máximo,motorista,synonym
máximo,arena,synonym
máximo,centro_da_cidade,synonym
máximo,gerência,synonym
máximo,porteiro,synonym
máximo,quarto_de_hotel,synonym
máximo,almoço,synonym
máximo,serviço_de_limpeza,synonym
máximo,serviço_de_quarto,synonym
máximo,casal,synonym
máximo,família,synonym
máximo,alojamento,synonym
máximo,service,synonym
máximo,cortina,synonym
máximo,lavatório,synonym
máximo,torneira,synonym
máximo,roupão,synonym
máximo,produtos_de_higiene,synonym
máximo,acesso_à_internet,synonym
máximo,berço,synonym
máximo,sistema_de_aquecimento,synonym
máximo,duplo,synonym
máximo,suíte,synonym
máximo,sauna,synonym
máximo,conforto,synonym
máximo,luxo,synonym
usuário,acomodação,synonym
usuário,pensão,synonym
usuário,apartamento,synonym
usuário,motel,synonym
usuário,rua,synonym
usuário,motorista,synonym
usuário,monumento,synonym
usuário,arena,synonym
usuário,centro_da_cidade,synonym
usuário,gerência,synonym
usuário,porteiro,synonym
usuário,quarto_de_hotel,synonym
usuário,almoço,synonym
usuário,serviço_de_limpeza,synonym
usuário,serviço_de_quarto,synonym
usuário,família,synonym
usuário,alojamento,synonym
usuário,service,synonym
usuário,cortina,synonym
usuário,lavatório,synonym
usuário,torneira,synonym
usuário,produtos_de_higiene,synonym
usuário,estacionamento,synonym
usuário,acesso_à_internet,synonym
usuário,berço,synonym
usuário,sistema_de_aquecimento,synonym
usuário,duplo,synonym
usuário,sauna,synonym
usuário,conforto,synonym
usuário,luxo,synonym
para_quem_busca,acomodação,synonym
para_quem_busca,pensão,synonym
para_quem_busca,apartamento,synonym
para_quem_busca,motel,synonym
para_quem_busca,rua,synonym
para_quem_busca,motorista,synonym
para_quem_busca,monumento,synonym
para_quem_busca,pontos_de_interesse,synonym
para_quem_busca,arena,synonym
para_quem_busca,centro_da_cidade,synonym
para_quem_busca,gerência,synonym
para_quem_busca,porteiro,synonym
para_quem_busca,quarto_de_hotel,synonym
para_quem_busca,almoço,synonym
para_quem_busca,serviço_de_limpeza,synonym
para_quem_busca,serviço_de_quarto,synonym
para_quem_busca,alojamento,synonym
para_quem_busca,service,synonym
para_quem_busca,cortina,synonym
para_quem_busca,lavatório,synonym
para_quem_busca,torneira,synonym
para_quem_busca,produtos_de_higiene,synonym
para_quem_busca,estacionamento,synonym
para_quem_busca,acesso_à_internet,synonym
para_quem_busca,berço,synonym
para_quem_busca,sistema_de_aquecimento,synonym
para_quem_busca,duplo,synonym
para_quem_busca,sauna,synonym
para_quem_busca,conforto,synonym
para_quem_busca,luxo,synonym
revisto,acomodação,synonym
revisto,pensão,synonym
revisto,apartamento,synonym
revisto,motel,synonym
revisto,rua,synonym
revisto,motorista,synonym
revisto,arena,synonym
revisto,centro_da_cidade,synonym
revisto,gerência,synonym
revisto,porteiro,synonym
revisto,quarto_de_hotel,synonym
revisto,almoço,synonym
revisto,serviço_de_limpeza,synonym
revisto,serviço_de_quarto,synonym
revisto,casal,synonym
revisto,alojamento,synonym
revisto,service,synonym
revisto,espelho,synonym
revisto,cortina,synonym
revisto,lavatório,synonym
revisto,torneira,synonym
revisto,roupão,synonym
revisto,produtos_de_higiene,synonym
revisto,acesso_à_internet,synonym
revisto,berço,synonym
revisto,sistema_de_aquecimento,synonym
revisto,duplo,synonym
revisto,suíte,synonym
revisto,sauna,synonym
revisto,conforto,synonym
revisto,luxo,synonym
divisão,acomodação,synonym
divisão,pensão,synonym
divisão,apartamento,synonym
divisão,motel,synonym
divisão,rua,synonym
divisão,motorista,synonym
divisão,arena,synonym
divisão,centro_da_cidade,synonym
divisão,praia,synonym
divisão,gerência,synonym
divisão,porteiro,synonym
divisão,quarto_de_hotel,synonym
divisão,almoço,synonym
divisão,serviço_de_limpeza,synonym
divisão,serviço_de_quarto,synonym
divisão,casal,synonym
divisão,alojamento,synonym
divisão,service,synonym
divisão,espelho,synonym
divisão,cortina,synonym
divisão,lavatório,synonym
divisão,torneira,synonym
divisão,roupão,synonym
divisão,produtos_de_higiene,synonym
divisão,acesso_à_internet,synonym
divisão,berço,synonym
divisão,sistema_de_aquecimento,synonym
divisão,duplo,synonym
divisão,suíte,synonym
divisão,sauna,synonym
divisão,conforto,synonym
divisão,luxo,synonym
riz,acomodação,synonym
riz,pensão,synonym
riz,apartamento,synonym
riz,motel,synonym
riz,rua,synonym
riz,motorista,synonym
riz,monumento,synonym
riz,pontos_de_interesse,synonym
riz,arena,synonym
riz,centro_da_cidade,synonym
riz,gerência,synonym
riz,porteiro,synonym
riz,quarto_de_hotel,synonym
riz,almoço,synonym
riz,serviço_de_limpeza,synonym
riz,serviço_de_quarto,synonym
riz,alojamento,synonym
riz,service,synonym
riz,cortina,synonym
riz,lavatório,synonym
riz,torneira,synonym
riz,produtos_de_higiene,synonym
riz,estacionamento,synonym
riz,acesso_à_internet,synonym
riz,berço,synonym
riz,sistema_de_aquecimento,synonym
riz,duplo,synonym
riz,sauna,synonym
riz,conforto,synonym
riz,luxo,synonym
cabeça,acomodação,synonym
cabeça,pensão,synonym
cabeça,apartamento,synonym
cabeça,motel,synonym
cabeça,rua,synonym
cabeça,motorista,synonym
cabeça,monumento,synonym
cabeça,pontos_de_interesse,synonym
cabeça,arena,synonym
cabeça,centro_da_cidade,synonym
cabeça,gerência,synonym
cabeça,porteiro,synonym
cabeça,quarto_de_hotel,synonym
cabeça,almoço,synonym
cabeça,serviço_de_limpeza,synonym
cabeça,serviço_de_quarto,synonym
cabeça,família,synonym
cabeça,alojamento,synonym
cabeça,service,synonym
cabeça,cortina,synonym
cabeça,lavatório,synonym
cabeça,torneira,synonym
cabeça,produtos_de_higiene,synonym
cabeça,acesso_à_internet,synonym
cabeça,berço,synonym
cabeça,sistema_de_aquecimento,synonym
cabeça,duplo,synonym
cabeça,sauna,synonym
cabeça,conforto,synonym
cabeça,luxo,synonym
frente_do_hotel,acomodação,synonym
frente_do_hotel,pensão,synonym
frente_do_hotel,motel,synonym
frente_do_hotel,país,synonym
frente_do_hotel,rua,synonym
frente_do_hotel,motorista,synonym
frente_do_hotel,monumento,synonym
frente_do_hotel,pontos_de_interesse,synonym
frente_do_hotel,arena,synonym
frente_do_hotel,centro_da_cidade,synonym
frente_do_hotel,gerência,synonym
frente_do_hotel,porteiro,synonym
frente_do_hotel,quarto_de_hotel,synonym
frente_do_hotel,almoço,synonym
frente_do_hotel,serviço_de_limpeza,synonym
frente_do_hotel,serviço_de_quarto,synonym
frente_do_hotel,família,synonym
frente_do_hotel,alojamento,synonym
frente_do_hotel,service,synonym
frente_do_hotel,cortina,synonym
frente_do_hotel,lavatório,synonym
frente_do_hotel,torneira,synonym
frente_do_hotel,produtos_de_higiene,synonym
frente_do_hotel,estacionamento,synonym
frente_do_hotel,acesso_à_internet,synonym
frente_do_hotel,berço,synonym
frente_do_hotel,sistema_de_aquecimento,synonym
frente_do_hotel,duplo,synonym
frente_do_hotel,sauna,synonym
frente_do_hotel,conforto,synonym
frente_do_hotel,luxo,synonym
acima_da_média,acomodação,synonym
acima_da_média,pensão,synonym
acima_da_média,apartamento,synonym
acima_da_média,motel,synonym
acima_da_média,rua,synonym
acima_da_média,motorista,synonym
acima_da_média,monumento,synonym
acima_da_média,pontos_de_interesse,synonym
acima_da_média,arena,synonym
acima_da_média,centro_da_cidade,synonym
acima_da_média,gerência,synonym
acima_da_média,porteiro,synonym
acima_da_média,quarto_de_hotel,synonym
acima_da_média,almoço,synonym
acima_da_média,serviço_de_limpeza,synonym
acima_da_média,serviço_de_quarto,synonym
acima_da_média,alojamento,synonym
acima_da_média,service,synonym
acima_da_média,cortina,synonym
acima_da_média,lavatório,synonym
acima_da_média,torneira,synonym
acima_da_média,produtos_de_higiene,synonym
acima_da_média,estacionamento,synonym
acima_da_média,acesso_à_internet,synonym
acima_da_média,berço,synonym
acima_da_média,sistema_de_aquecimento,synonym
acima_da_média,duplo,synonym
acima_da_média,sauna,synonym
acima_da_média,conforto,synonym
acima_da_média,luxo,synonym
jornal,acomodação,synonym
jornal,pensão,synonym
jornal,apartamento,synonym
jornal,motel,synonym
jornal,rua,synonym
jornal,motorista,synonym
jornal,arena,synonym
jornal,centro_da_cidade,synonym
jornal,gerência,synonym
jornal,porteiro,synonym
jornal,quarto_de_hotel,synonym
jornal,almoço,synonym
jornal,serviço_de_limpeza,synonym
jornal,serviço_de_quarto,synonym
jornal,família,synonym
jornal,alojamento,synonym
jornal,service,synonym
jornal,cortina,synonym
jornal,lavatório,synonym
jornal,torneira,synonym
jornal,produtos_de_higiene,synonym
jornal,acesso_à_internet,synonym
jornal,berço,synonym
jornal,sistema_de_aquecimento,synonym
jornal,duplo,synonym
jornal,sauna,synonym
jornal,conforto,synonym
jornal,luxo,synonym
vila,acomodação,synonym
vila,pensão,synonym
vila,apartamento,synonym
vila,motel,synonym
vila,rua,synonym
vila,motorista,synonym
vila,monumento,synonym
vila,pontos_de_interesse,synonym
vila,arena,synonym
vila,centro_da_cidade,synonym
vila,gerência,synonym
vila,porteiro,synonym
vila,quarto_de_hotel,synonym
vila,almoço,synonym
vila,serviço_de_limpeza,synonym
vila,serviço_de_quarto,synonym
vila,alojamento,synonym
vila,service,synonym
vila,cortina,synonym
vila,lavatório,synonym
vila,torneira,synonym
vila,produtos_de_higiene,synonym
vila,estacionamento,synonym
vila,acesso_à_internet,synonym
vila,berço,synonym
vila,sistema_de_aquecimento,synonym
vila,duplo,synonym
vila,sauna,synonym
vila,conforto,synonym
vila,luxo,synonym
ponto_positivo_é,acomodação,synonym
ponto_positivo_é,pensão,synonym
ponto_positivo_é,apartamento,synonym
ponto_positivo_é,motel,synonym
ponto_positivo_é,rua,synonym
ponto_positivo_é,motorista,synonym
ponto_positivo_é,monumento,synonym
ponto_positivo_é,pontos_de_interesse,synonym
ponto_positivo_é,arena,synonym
ponto_positivo_é,centro_da_cidade,synonym
ponto_positivo_é,gerência,synonym
ponto_positivo_é,porteiro,synonym
ponto_positivo_é,quarto_de_hotel,synonym
ponto_positivo_é,almoço,synonym
ponto_positivo_é,serviço_de_limpeza,synonym
ponto_positivo_é,serviço_de_quarto,synonym
ponto_positivo_é,alojamento,synonym
ponto_positivo_é,service,synonym
ponto_positivo_é,cortina,synonym
ponto_positivo_é,lavatório,synonym
ponto_positivo_é,torneira,synonym
ponto_positivo_é,roupão,synonym
ponto_positivo_é,produtos_de_higiene,synonym
ponto_positivo_é,estacionamento,synonym
ponto_positivo_é,acesso_à_internet,synonym
ponto_positivo_é,berço,synonym
ponto_positivo_é,sistema_de_aquecimento,synonym
ponto_positivo_é,duplo,synonym
ponto_positivo_é,sauna,synonym
ponto_positivo_é,conforto,synonym
ponto_positivo_é,luxo,synonym
preguiçar,acomodação,synonym
preguiçar,pensão,synonym
preguiçar,apartamento,synonym
preguiçar,motel,synonym
preguiçar,rua,synonym
preguiçar,motorista,synonym
preguiçar,monumento,synonym
preguiçar,arena,synonym
preguiçar,centro_da_cidade,synonym
preguiçar,gerência,synonym
preguiçar,porteiro,synonym
preguiçar,quarto_de_hotel,synonym
preguiçar,almoço,synonym
preguiçar,serviço_de_limpeza,synonym
preguiçar,serviço_de_quarto,synonym
preguiçar,família,synonym
preguiçar,alojamento,synonym
preguiçar,service,synonym
preguiçar,cortina,synonym
preguiçar,lavatório,synonym
preguiçar,torneira,synonym
preguiçar,produtos_de_higiene,synonym
preguiçar,estacionamento,synonym
preguiçar,acesso_à_internet,synonym
preguiçar,berço,synonym
preguiçar,sistema_de_aquecimento,synonym
preguiçar,duplo,synonym
preguiçar,sauna,synonym
preguiçar,conforto,synonym
preguiçar,luxo,synonym
gostosinho,acomodação,synonym
gostosinho,pensão,synonym
gostosinho,apartamento,synonym
gostosinho,motel,synonym
gostosinho,rua,synonym
gostosinho,motorista,synonym
gostosinho,arena,synonym
gostosinho,centro_da_cidade,synonym
gostosinho,gerência,synonym
gostosinho,porteiro,synonym
gostosinho,quarto_de_hotel,synonym
gostosinho,almoço,synonym
gostosinho,serviço_de_limpeza,synonym
gostosinho,serviço_de_quarto,synonym
gostosinho,alojamento,synonym
gostosinho,service,synonym
gostosinho,espelho,synonym
gostosinho,cortina,synonym
gostosinho,lavatório,synonym
gostosinho,torneira,synonym
gostosinho,roupão,synonym
gostosinho,produtos_de_higiene,synonym
gostosinho,acesso_à_internet,synonym
gostosinho,lavanderia,synonym
gostosinho,berço,synonym
gostosinho,sistema_de_aquecimento,synonym
gostosinho,duplo,synonym
gostosinho,sauna,synonym
gostosinho,conforto,synonym
gostosinho,luxo,synonym
escritório,acomodação,synonym
escritório,pensão,synonym
escritório,apartamento,synonym
escritório,motel,synonym
escritório,rua,synonym
escritório,motorista,synonym
escritório,arena,synonym
